current_url,topic,overlap_url,unique_value,original_evidence,decision,target_url,redirect_required,reason
https://www.workofarttattoo.com/healing_database_tattoo_week_3_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,false,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_tattoo_year_1_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,true,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_day_1_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,true,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_day_2_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,false,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_day_3_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,true,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_day_4_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,true,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_month_1_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,false,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_month_3_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,false,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_month_6_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,false,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_tattoos_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,false,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_week_1_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,true,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_week_2_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,false,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_week_3_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,false,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
https://www.workofarttattoo.com/healing_database_traditional_year_1_las_vegas/,tattoo healing timeline variation,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,low unless page has documented studio case evidence,true,MERGE,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,yes-after-map,Thin healing-stage/style variants should not remain indexable without firsthand documentation.
